브랜드,차이름,가격,연식,주행거리,연료,변속기,배기량,색상,소유자변경,썬루프,내비게이션,스마트키,오토라이트,주차감지센서,열선시트,통풍시트,가죽시트,사고이력,사이트
쉐보레(GM대우),더 뉴 스파크 마이핏 에디션,950만원,36,"66,975km",가솔린,,999cc,흰색,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
기아,올 뉴 K3 트렌디,"1,220만원",63,"40,211km",가솔린,,"1,598cc",검정색,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,KCar
현대,아반떼 AD 1.6 GDI 프리미엄,"1,520만원",97,"44,602km",가솔린,,"1,591cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,팰리세이드 가솔린 3.8 2WD  캘리그래피 (7인승),"3,390만원",39,"36,548km",가솔린,,"3,778cc",흰색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,니로 프레스티지,"1,450만원",88,"110,132km",가솔린+전기,,"1,580cc",흰색,3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,더 뉴 니로 럭셔리,"1,480만원",49,"130,199km",가솔린+전기,,"1,580cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
현대,쏘나타 DN8 1.6 터보 인스퍼레이션,"2,750만원",27,"17,921km",가솔린,,"1,598cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,더 뉴 팰리세이드 가솔린 3.8 2WD  프레스티지,"3,850만원",18,"22,551km",가솔린,,"3,778cc",흰색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,아반떼 AD 1.6 GDI 스마트 세부등급 없음,"1,020만원",96,"85,549km",가솔린,,"1,591cc",흰색,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,KCar
현대,싼타페 TM 가솔린 2.0T 4WD 인스퍼레이션,"3,020만원",62,"30,416km",가솔린,,"1,998cc",흰색,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,그랜저 IG 2.4 프리미엄 세부등급 없음,"1,670만원",69,"104,000km",가솔린,,"2,359cc",쥐색,3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,올 뉴 모닝 (JA) 디럭스,830만원,51,"36,821km",가솔린,,998cc,흰색,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KCar
기아,더 뉴 기아 레이 시그니처,"1,750만원",18,"9,889km",가솔린,,998cc,흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,K7 프리미어 LPG 3.0 (렌터카) 프레스티지,"2,330만원",52,"84,635km",LPG,,"2,999cc",검정색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,올 뉴 투싼 디젤 2.0 2WD 프리미엄,"1,420만원",105,"96,191km",디젤,,"1,995cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
쉐보레(GM대우),크루즈 1.8 LT+ 스타일패키지,610만원,119,"78,952km",가솔린,,"1,796cc",흰색,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,KCar
현대,제네시스 DH G330 프리미엄 AWD,"1,580만원",112,"105,812km",가솔린,,"3,342cc",쥐색,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,그랜저 HG HG300 익스클루시브,"1,070만원",130,"78,655km",가솔린,,"2,999cc",은회색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
KG모빌리티(쌍용),G4 렉스턴 디젤 2.2 4WD 마제스티,"1,910만원",74,"96,680km",디젤,,"2,157cc",검정색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,K3 트렌디,790만원,123,"98,132km",가솔린,,"1,591cc",흰색,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,KCar
현대,아반떼 AD 1.6 GDI 스마트 스페셜,"1,040만원",99,"118,703km",가솔린,,"1,591cc",흰색,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
기아,니로 프레스티지,"1,690만원",66,"91,801km",가솔린+전기,,"1,580cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,더 뉴 그랜저 하이브리드 가솔린 2.4 하이브리드 캘리그래피,"3,720만원",39,"44,842km",가솔린+전기,,"2,359cc",검정색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,그랜저 IG 하이브리드 익스클루시브 세부등급 없음,"2,250만원",61,"65,581km",가솔린+전기,,"2,359cc",검정색,5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
기아,더 뉴 레이 트렌디,890만원,57,"59,743km",가솔린,,998cc,검정색,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,KCar
기아,K3 트렌디,850만원,121,"88,039km",가솔린,,"1,591cc",흰색,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,KCar
기아,올 뉴 모닝 (JA) 프레스티지,990만원,75,"20,173km",가솔린,,998cc,쥐색,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
현대,아반떼 (CN7) 가솔린 1.6 인스퍼레이션,"2,080만원",35,"10,927km",가솔린,,"1,598cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
르노코리아(삼성),뉴 QM6 LPG 2.0 (일반인 판매용) RE 시그니처,"2,390만원",22,"42,477km",LPG,,"1,998cc",보라색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,올 뉴 카렌스 2.0 LPi 프레스티지,"1,090만원",110,"92,222km",LPG,,"1,999cc",은색,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,KCar
KG모빌리티(쌍용),렉스턴 스포츠 칸 디젤 2.2 4WD (다이내믹 5링크) 프레스티지 스페셜,"1,920만원",40,"72,384km",디젤,,"2,157cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,KCar
기아,스토닉 1.4 가솔린 디럭스,"1,080만원",67,"98,302km",가솔린,,"1,368cc",흰색,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,KCar
기아,더 뉴 레이 프레스티지,"1,360만원",63,"13,066km",가솔린,,998cc,흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
기아,올 뉴 K3 럭셔리,"1,460만원",52,"83,607km",가솔린,,"1,598cc",흰색,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,그랜저 IG 2.4 프리미엄 세부등급 없음,"2,050만원",53,"50,320km",가솔린,,"2,359cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,아반떼 (CN7) 가솔린 1.6 인스퍼레이션,"1,870만원",35,"41,942km",가솔린,,"1,598cc",빨간색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,베뉴 1.6 플럭스,"1,690만원",53,"41,318km",가솔린,,"1,598cc",청색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
현대,그랜저 IG 3.0 익스클루시브 세부등급 없음,"1,920만원",77,"62,836km",가솔린,,"2,999cc",검정색,2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
제네시스,G80 3.3 GDI AWD 럭셔리,"2,220만원",70,"91,260km",가솔린,,"3,342cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,더 뉴 K5 2세대 2.0 럭셔리,"1,450만원",54,"40,362km",가솔린,,"1,999cc",흰색,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,KCar
기아,레이 럭셔리,880만원,111,"53,284km",가솔린,,998cc,하늘색,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
기아,K5 2세대 LPI SX 프레스티지,"1,290만원",76,"78,481km",LPG,,"1,999cc",검정색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
현대,그랜저 IG 2.4 프리미엄 세부등급 없음,"1,510만원",85,"111,737km",가솔린,,"2,359cc",쥐색,3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
쉐보레(GM대우),트레일블레이저 1.3 가솔린 터보 2WD RS,"1,990만원",45,"40,899km",가솔린,,"1,341cc",빨간색,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
르노코리아(삼성),SM5 노바 클래식,920만원,70,"65,712km",가솔린,,"1,998cc",흰색,2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,KCar
현대,더 뉴 아반떼 AD 1.6 법인전용,"1,220만원",62,"48,988km",가솔린,,"1,598cc",흰색,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
르노코리아(삼성),뉴 QM6 LPG 2.0 (일반인 판매용) RE 시그니처,"2,230만원",24,"27,604km",LPG,,"1,998cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,LF 쏘나타 2.0 스마트 세부등급 없음,"1,250만원",83,"108,355km",가솔린,,"1,999cc",은회색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
현대,더 뉴 그랜드 스타렉스 밴 5인승 스마트,"1,890만원",47,"52,040km",디젤,,"2,497cc",은회색,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,KCar
KG모빌리티(쌍용),더 뉴 렉스턴 스포츠 칸 디젤 2.2 2WD 프레스티지,"1,850만원",31,"103,949km",디젤,,"2,157cc",빨간색,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
르노코리아(삼성),SM5 노바 클래식,"1,050만원",74,"54,320km",가솔린,,"1,998cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,KCar
쉐보레(GM대우),더 뉴 트랙스 1.6 디젤 퍼펙트 블랙,"1,060만원",71,"106,910km",디젤,,"1,598cc",검정색,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
현대,아이오닉 하이브리드 Q,"1,230만원",95,"149,379km",가솔린+전기,,"1,580cc",청색,3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
기아,뉴 쏘렌토 R 디젤 2.0 2WD TLX 스페셜,"1,140만원",133,"80,557km",디젤,,"1,995cc",검정색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,올 뉴 투싼 디젤 2.0 2WD 프리미엄,"1,410만원",101,"72,146km",디젤,,"1,995cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
제네시스,G80 2.2D 럭셔리,"2,810만원",50,"72,296km",디젤,,"2,199cc",쥐색,2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,싼타페 TM 디젤 2.0 2WD 인스퍼레이션,"2,650만원",62,"65,749km",디젤,,"1,995cc",흰색,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,올 뉴 K7 하이브리드 노블레스 스페셜,"2,560만원",62,"63,043km",가솔린+전기,,"2,359cc",흰색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,더 뉴 아반떼 1.6 GDi 스마트 기본형,620만원,125,"107,656km",가솔린,,"1,591cc",흰색,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,KCar
현대,그랜저 HG HG240 럭셔리,870만원,145,"92,826km",가솔린,,"2,359cc",검정색,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
기아,레이 디럭스 스페셜,790만원,146,"43,396km",가솔린,,998cc,검정색,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,KCar
쉐보레(GM대우),더 뉴 스파크 프리미어,"1,190만원",16,"6,331km",가솔린,,999cc,흰색,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
제네시스,GV70 가솔린 터보 2.5 AWD,"4,950만원",27,"32,486km",가솔린,,"2,497cc",흰색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,더 뉴 봉고III 트럭 EV 카고 1톤 2WD 초장축 킹캡 GLS,"1,990만원",25,"22,886km",전기,,180cc,흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,포터2 CRDi 카고 초장축 더블캡  스마트,"1,350만원",81,"51,564km",디젤,,"2,497cc",흰색,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,KCar
기아,올 뉴 쏘렌토 디젤 2.2 2WD 노블레스 스페셜,"1,660만원",101,"98,599km",디젤,,"2,199cc",쥐색,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,더 뉴 기아 레이 시그니처,"1,760만원",11,"19,357km",가솔린,,998cc,검정색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,캐스퍼 가솔린 1.0 터보 디 에센셜,"1,530만원",17,"30,530km",가솔린,,998cc,흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,그랜저 IG 3.3 셀러브리티,"2,250만원",73,"77,127km",가솔린,,"3,342cc",검정색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
제네시스,G80 (RG3) 가솔린 터보 2.5 AWD,"4,450만원",45,"69,428km",가솔린,,"2,497cc",쥐색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
쉐보레(GM대우),말리부 2.0 LT 디럭스팩,890만원,96,"54,902km",가솔린,,"1,998cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
기아,K5 3세대 LPG 2.0 (렌터카) 스탠다드,"1,490만원",51,"74,963km",LPG,,"1,999cc",검정색,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,KCar
기아,셀토스 가솔린 터보 1.6 2WD 시그니처,"2,370만원",23,"22,655km",가솔린,,"1,591cc",흰색,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
르노코리아(삼성),더 뉴 QM6 가솔린 2WD 2.0 GDe LE,"1,760만원",48,"41,331km",가솔린,,"1,997cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
기아,스포티지 더 볼드 디젤 2.0 2WD 트렌디,"1,630만원",41,"54,680km",디젤,,"1,995cc",은색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,KCar
기아,카니발 (4세대) 가솔린 3.5 (7인승) 시그니처,"3,280만원",37,"78,936km",가솔린,,"3,470cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,쏘나타 DN8 2.0 가솔린 프리미엄 패밀리,"1,970만원",49,"58,245km",가솔린,,"1,999cc",검정색,2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,스포티지 4세대 디젤 2.0 2WD 노블레스 스페셜,"1,470만원",102,"111,755km",디젤,,"1,995cc",흰색,6,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,그랜저 HG HG300 노블,870만원,159,"63,681km",가솔린,,"2,999cc",검정색,6,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
기아,더 K9 3.8 GDI AWD 베스트 셀렉션Ⅰ,"3,290만원",44,"84,299km",가솔린,,"3,778cc",검정색,5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,더 뉴 레이 시그니처,"1,490만원",29,"23,893km",가솔린,,998cc,진주색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
기아,모하비 4WD KV300 세부등급 없음,"1,650만원",117,"118,877km",디젤,,"2,959cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,코나 디젤 1.6 2WD 프리미엄,"1,390만원",51,"135,973km",디젤,,"1,598cc",흰색,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,LF 쏘나타 2.0 스마트 스페셜,"1,070만원",99,"146,890km",가솔린,,"1,999cc",검정색,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
기아,더 뉴 K5 2세대 2.0 LPI 렌터카 럭셔리,"1,390만원",54,"35,555km",LPG,,"1,999cc",청색,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,KCar
기아,더 뉴 K7 2.4 GDI 프레스티지,950만원,112,"116,677km",가솔린,,"2,359cc",검정색,3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,캐스퍼 가솔린 1.0 터보 인스퍼레이션,"1,590만원",21,"41,951km",가솔린,,998cc,쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,더 뉴 그랜저 하이브리드 가솔린 2.4 하이브리드 익스클루시브,"3,490만원",38,"36,012km",가솔린+전기,,"2,359cc",검정색,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,포터2 CRDi 카고 초장축 슈퍼캡  스마트,"2,050만원",21,"12,916km",디젤,,"2,497cc",흰색,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,KCar
현대,포터2 CRDi 카고 초장축 더블캡  스마트,"2,140만원",9,"14,332km",디젤,,"2,497cc",흰색,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,KCar
제네시스,G70 2.0T 어드밴스드,"2,690만원",62,"19,089km",가솔린,,"1,998cc",쥐색,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
쉐보레(GM대우),더 뉴 스파크 마이핏 에디션,"1,170만원",28,"7,252km",가솔린,,999cc,청색,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
KG모빌리티(쌍용),G4 렉스턴 디젤 2.2 4WD 유라시아 에디션,"2,200만원",62,"46,438km",디젤,,"2,157cc",청색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
제네시스,G70 2.0T AWD 스포츠 패키지,"2,690만원",68,"43,673km",가솔린,,"1,998cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,쏘나타 뉴 라이즈 LPI 프리미엄,"1,890만원",63,"60,516km",LPG,,"1,999cc",검정색,3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
KG모빌리티(쌍용),티볼리 디젤 LX 4WD,"1,250만원",81,"78,891km",디젤,,"1,597cc",진주색,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,K5 3세대 가솔린 2.0 프레스티지,"1,750만원",51,"79,270km",가솔린,,"1,999cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
현대,스타리아 디젤 2.2 라운지 2WD 7인승 인스퍼레이션,"3,790만원",27,"21,768km",디젤,,"2,199cc",흰색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,스타리아 LPG 3.5 라운지 7인승 인스퍼레이션,"3,710만원",28,"21,915km",LPG,,"3,470cc",흰색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
쉐보레(GM대우),스파크 LS 스타,390만원,132,"74,654km",가솔린,,995cc,흰색,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,KCar
르노코리아(삼성),뉴SM5 플래티넘 LE 기본형,670만원,126,"76,285km",가솔린,,"1,998cc",검정색,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
쉐보레(GM대우),더 뉴 스파크 LT,940만원,35,"31,205km",가솔린,,999cc,흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
기아,더 뉴 레이 밴 (2인승) 럭셔리 스폐셜,890만원,47,"41,962km",가솔린,,998cc,흰색,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,KCar
현대,더 뉴 아반떼 AD 1.6 스마트,"1,550만원",49,"39,736km",가솔린,,"1,598cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,KCar
제네시스,G80 3.3 GDI AWD 프리미엄 럭셔리,"3,080만원",75,"79,378km",가솔린,,"3,342cc",검정색,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,K8 가솔린 2.5 시그니처 스페셜,"3,850만원",10,"6,585km",가솔린,,"2,497cc",검정색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
제네시스,G70 2.0T AWD 스포츠 패키지,"2,870만원",59,"74,815km",가솔린,,"1,998cc",검정색,4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,팰리세이드 디젤 2.2 2WD 캘리그래피 (7인승),"3,890만원",24,"17,387km",디젤,,"2,199cc",흰색,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
쉐보레(GM대우),더 뉴 스파크 프리미어,"1,200만원",18,"4,192km",가솔린,,999cc,흰색,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
기아,더 뉴 레이 럭셔리,980만원,72,"88,145km",가솔린,,998cc,진주색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
기아,K8 LPG 3.5 (렌터카) 트렌디,"2,970만원",18,"15,498km",LPG,,"3,470cc",검정색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,더 뉴 모닝 럭셔리,690만원,105,"59,311km",가솔린,,998cc,흰색,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,KCar
쉐보레(GM대우),더 넥스트 스파크 LT 플러스,670만원,98,"31,826km",가솔린,,999cc,흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
현대,팰리세이드 가솔린 3.8 4WD 프레스티지 (7인승),"3,600만원",27,"29,773km",가솔린,,"3,778cc",흰색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,쏘나타 뉴 라이즈 2.0 스마트,"1,270만원",78,"103,749km",가솔린,,"1,999cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,KCar
현대,아이오닉 일렉트릭 N,"1,450만원",75,"103,201km",전기,,78cc,흰색,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
기아,스포티지 4세대 디젤 2.0 2WD 노블레스 플러스,"1,610만원",83,"96,065km",디젤,,"1,995cc",흰색,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
기아,더 뉴 쏘렌토 디젤 2.2 2WD 노블레스 스페셜,"1,890만원",80,"138,375km",디젤,,"2,199cc",흰색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
쉐보레(GM대우),더 뉴 말리부 2.0 터보 프리미어 스페셜,"2,420만원",24,"8,434km",가솔린,,"1,998cc",검정색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,올 뉴 K3 럭셔리,"1,240만원",55,"70,135km",가솔린,,"1,598cc",흰색,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,KCar
현대,그랜저 HG HG240 모던,890만원,105,"137,690km",가솔린,,"2,359cc",쥐색,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
르노코리아(삼성),뉴 QM6 LPG 2.0 (일반인 판매용) RE 시그니처,"2,380만원",31,"37,195km",LPG,,"1,998cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,올 뉴 K3 노블레스,"1,910만원",51,"25,030km",가솔린,,"1,598cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,더 뉴 K5 2세대 2.0 LPI 렌터카 노블레스,"1,750만원",61,"38,794km",LPG,,"1,999cc",쥐색,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
쉐보레(GM대우),더 뉴 트랙스 1.4 프리미어,"1,070만원",77,"95,228km",가솔린,,"1,362cc",흰색,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,KCar
기아,올 뉴 쏘렌토 디젤 2.0 2WD 노블레스 스페셜,"1,750만원",88,"63,690km",디젤,,"1,995cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
기아,모하비 더 마스터 디젤 3.0 4WD 마스터즈 6인승,"3,830만원",47,"27,250km",디젤,,"2,959cc",쥐색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,쏘울 1.6 4U 코스모,560만원,159,"92,937km",가솔린,,"1,591cc",진주색,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,KCar
기아,올 뉴 카니발 7인승 리무진 VIP,"2,190만원",77,"79,106km",디젤,,"2,199cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,올 뉴 K3 럭셔리,"1,520만원",71,"28,957km",가솔린,,"1,598cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
르노코리아(삼성),뉴 QM6 LPG 2.0 (일반인 판매용) RE,"1,990만원",37,"79,322km",LPG,,"1,998cc",흰색,3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,K5 3세대 LPG 2.0 (렌터카) 트렌디,"1,760만원",51,"60,689km",LPG,,"1,999cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,KCar
기아,더 뉴 K9 2세대 3.3 T-GDI AWD 베스트셀렉션Ⅱ,"5,450만원",31,"51,343km",가솔린,,"3,342cc",검정색,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,쏘나타 뉴 라이즈 2.0 스마트,"1,550만원",75,"44,528km",가솔린,,"1,999cc",쥐색,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,KCar
쉐보레(GM대우),올 뉴 말리부 2.0 터보 퍼펙트 블랙,"1,580만원",68,"87,979km",가솔린,,"1,998cc",검정색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
현대,더 뉴 그랜저 가솔린 3.3 캘리그래피,"3,420만원",39,"25,070km",가솔린,,"3,342cc",쥐색,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,스포티지 4세대 디젤 2.0 2WD 노블레스 세부등급 없음,"1,690만원",97,"61,591km",디젤,,"1,995cc",흰색,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,스포티지 4세대 디젤 2.0 2WD 노블레스 플러스,"1,590만원",78,"74,073km",디젤,,"1,995cc",흰색,3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,더 뉴 K3 2세대 프레스티지,"1,950만원",20,"8,137km",가솔린,,"1,598cc",흰색,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,KCar
기아,모닝 어반 가솔린 1.0 베스트 셀렉션,"1,200만원",25,"8,921km",가솔린,,998cc,쥐색,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,KCar
